timestep,demand_el,demand_th,demand_water,demand_f,wastewater,heat_demand_digester,electricity_demand_digester
408,4703.196,1816.237,77.23589,0,0.095,1565.961643,112.575
409,4703.196,1817.237,78.23589,0,0.095,1562.640688,112.575
410,4703.196,1818.237,79.23589,0,0.095,1558.21275,112.575
411,4703.196,1819.237,80.23589,0,0.095,1547.933606,112.575
412,4703.196,1820.237,81.23589,0,0.095,1530.959841,112.575
413,4703.196,1821.237,82.23589,0,0.095,1507.871303,112.575
414,4703.196,1822.237,83.23589,0,0.095,1428.221118,112.575
415,4703.196,1823.237,84.23589,0,0.095,1305.978379,112.575
416,4703.196,1824.237,85.23589,0.062188,0.095,1236.607337,112.575
417,4703.196,1825.237,86.23589,0.15426,0.095,1192.644231,112.575
418,4703.196,1826.237,87.23589,0.16016,0.095,1166.55102,112.575
419,4703.196,1827.237,88.23589,0.1036,0.095,1160.278107,112.575
420,4703.196,1828.237,89.23589,0.084862,0.095,1167.868859,112.575
421,4703.196,1829.237,90.23589,0,0.095,1189.586844,112.575
422,4703.196,1830.237,91.23589,0,0.095,1233.286383,112.575
423,4703.196,1831.237,92.23589,0.062188,0.095,1378.828515,112.575
424,4703.196,1832.237,93.23589,0.15426,0.095,1463.591915,112.575
425,4703.196,1833.237,94.23589,0.16016,0.095,1488.999849,112.575
426,4703.196,1834.237,95.23589,0.1036,0.095,1509.083714,112.575
427,4703.196,1835.237,96.23589,0.084862,0.095,1524.792354,112.575
428,4703.196,1836.237,97.23589,0.052101,0.095,1536.863759,112.575
429,4703.196,1837.237,98.23589,0.014673,0.095,1551.887123,112.575
430,4703.196,1838.237,99.23589,0,0.095,1555.99878,112.575
431,4703.196,1839.237,100.23589,0,0.095,1538.708734,112.575
432,4703.196,1840.237,101.23589,0,0.095,1553.784811,112.575
433,4703.196,1841.237,102.23589,0,0.095,1567.648476,112.575
434,4703.196,1842.237,103.23589,0,0.095,1575.819078,112.575
435,4703.196,1843.237,104.23589,0,0.095,1580.616011,112.575
436,4703.196,1844.237,105.23589,0,0.095,1587.574201,112.575
437,4703.196,1845.237,106.23589,0,0.095,1592.212994,112.575
438,4703.196,1846.237,107.23589,0,0.095,1524.739641,112.575
439,4703.196,1847.237,108.23589,0,0.095,1416.413281,112.575
440,4703.196,1848.237,109.23589,0,0.095,1315.308678,112.575
441,4703.196,1849.237,110.23589,0,0.095,1251.050852,112.575
442,4703.196,1850.237,111.23589,0,0.095,1185.000765,112.575
443,4703.196,1851.237,112.23589,0,0.095,1142.777206,112.575
444,4703.196,1852.237,113.23589,0,0.095,1135.977157,112.575
445,4703.196,1853.237,114.23589,0,0.095,1139.719819,112.575
446,4703.196,1854.237,115.23589,0.062188,0.095,1173.245642,112.575
447,4703.196,1855.237,116.23589,0.15426,0.095,1266.548638,112.575
448,4703.196,1856.237,117.23589,0.16016,0.095,1343.036009,112.575
449,4703.196,1857.237,118.23589,0.1036,0.095,1393.008462,112.575
450,4703.196,1858.237,119.23589,0.084862,0.095,1412.090769,112.575
451,4703.196,1859.237,120.23589,0,0.095,1427.95755,112.575
452,4703.196,1860.237,121.23589,0,0.095,1434.17775,112.575
453,4703.196,1861.237,122.23589,0.062188,0.095,1456.791866,112.575
454,4703.196,1862.237,123.23589,0.15426,0.095,1501.809243,112.575
455,4703.196,1863.237,124.23589,0.16016,0.095,1526.162907,112.575
456,4703.196,1864.237,125.23589,0.1036,0.095,1536.547478,112.575
457,4703.196,1865.237,126.23589,0.084862,0.095,1539.288583,112.575
458,4703.196,1866.237,127.23589,0.052101,0.095,1540.237427,112.575
459,4703.196,1867.237,128.23589,0.014673,0.095,1539.657578,112.575
460,4703.196,1868.237,129.23589,0,0.095,1541.976974,112.575
461,4703.196,1869.237,130.23589,0,0.095,1551.25456,112.575
462,4703.196,1870.237,131.23589,0,0.095,1479.564122,112.575
463,4703.196,1871.237,132.23589,0,0.095,1361.538468,112.575
464,4703.196,1872.237,133.23589,0,0.095,1265.38894,112.575
465,4703.196,1873.237,134.23589,0,0.095,1178.727852,112.575
466,4703.196,1874.237,135.23589,0,0.095,1100.869928,112.575
467,4703.196,1875.237,136.23589,0,0.095,1080.627922,112.575
468,4703.196,1876.237,137.23589,0,0.095,1074.460436,112.575
469,4703.196,1877.237,138.23589,0,0.095,1091.223347,112.575
470,4703.196,1878.237,139.23589,0,0.095,1168.606849,112.575
471,4703.196,1879.237,140.23589,0,0.095,1267.128487,112.575
472,4703.196,1880.237,141.23589,0,0.095,1309.721041,112.575
473,4703.196,1881.237,142.23589,0,0.095,1315.255965,112.575
474,4703.196,1882.237,143.23589,0,0.095,1306.927223,112.575
475,4703.196,1883.237,144.23589,0,0.095,1318.313351,112.575
476,4703.196,1884.237,145.23589,0.062188,0.095,1331.649881,112.575
477,4703.196,1885.237,146.23589,0.15426,0.095,1342.877869,112.575
478,4703.196,1886.237,147.23589,0.16016,0.095,1359.588066,112.575
479,4703.196,1887.237,148.23589,0.1036,0.095,1377.036254,112.575
480,4703.196,1888.237,149.23589,0.084862,0.095,1402.549615,112.575
481,4703.196,1889.237,150.23589,0,0.095,1421.842777,112.575
482,4703.196,1890.237,151.23589,0,0.095,1434.388604,112.575
483,4703.196,1891.237,152.23589,0.062188,0.095,1448.990259,112.575
484,4703.196,1892.237,153.23589,0.15426,0.095,1455.843022,112.575
485,4703.196,1893.237,154.23589,0.16016,0.095,1485.520754,112.575
486,4703.196,1894.237,155.23589,0.1036,0.095,1433.756041,112.575
487,4703.196,1895.237,156.23589,0.084862,0.095,1319.209481,112.575
488,4703.196,1896.237,157.23589,0.052101,0.095,1195.438049,112.575
489,4703.196,1897.237,158.23589,0.014673,0.095,1092.488472,112.575
490,4703.196,1898.237,159.23589,0,0.095,1021.799592,112.575
491,4703.196,1899.237,160.23589,0,0.095,980.5248767,112.575
492,4703.196,1900.237,161.23589,0,0.095,966.8193519,112.575
493,4703.196,1901.237,162.23589,0,0.095,978.5217616,112.575
494,4703.196,1902.237,163.23589,0,0.095,1042.041598,112.575
495,4703.196,1903.237,164.23589,0,0.095,1175.14333,112.575
496,4703.196,1904.237,165.23589,0,0.095,1256.638489,112.575
497,4703.196,1905.237,166.23589,0,0.095,1297.596923,112.575
498,4703.196,1906.237,167.23589,0,0.095,1309.826468,112.575
499,4703.196,1907.237,168.23589,0,0.095,1299.652752,112.575
500,4703.196,1908.237,169.23589,0,0.095,1334.970835,112.575
501,4703.196,1909.237,170.23589,0,0.095,1363.594297,112.575
502,4703.196,1910.237,171.23589,0,0.095,1370.710627,112.575
503,4703.196,1911.237,172.23589,0,0.095,1363.752437,112.575
504,4703.196,1912.237,173.23589,0,0.095,1365.755552,112.575
505,4703.196,1913.237,174.23589,0,0.095,1370.236205,112.575
506,4703.196,1914.237,175.23589,0.062188,0.095,1370.657913,112.575
507,4703.196,1915.237,176.23589,0.15426,0.095,1363.752437,112.575
508,4703.196,1916.237,177.23589,0.16016,0.095,1354.685705,112.575
509,4703.196,1917.237,178.23589,0.1036,0.095,1353.526007,112.575
510,4703.196,1918.237,179.23589,0.084862,0.095,1297.755064,112.575
511,4703.196,1919.237,180.23589,0,0.095,1182.786796,112.575
512,4703.196,1920.237,181.23589,0,0.095,1070.401492,112.575
513,4703.196,1921.237,182.23589,0.062188,0.095,987.4830663,112.575
514,4703.196,1922.237,183.23589,0.15426,0.095,938.828453,112.575
515,4703.196,1923.237,184.23589,0.16016,0.095,928.3911687,112.575
516,4703.196,1924.237,185.23589,0.1036,0.095,939.8827242,112.575
517,4703.196,1925.237,186.23589,0.084862,0.095,981.5791479,112.575
518,4703.196,1926.237,187.23589,0.052101,0.095,1055.009133,112.575
519,4703.196,1927.237,188.23589,0.014673,0.095,1198.86443,112.575
520,4703.196,1928.237,189.23589,0,0.095,1287.106925,112.575
521,4703.196,1929.237,190.23589,0,0.095,1318.8932,112.575
522,4703.196,1930.237,191.23589,0,0.095,1342.087165,112.575
523,4703.196,1931.237,192.23589,0,0.095,1365.544698,112.575
524,4703.196,1932.237,193.23589,0,0.095,1384.521579,112.575
525,4703.196,1933.237,194.23589,0,0.095,1392.744894,112.575
526,4703.196,1934.237,195.23589,0,0.095,1406.555846,112.575
527,4703.196,1935.237,196.23589,0,0.095,1425.849008,112.575
528,4703.196,1936.237,197.23589,0,0.095,1441.663075,112.575
529,4703.196,1937.237,198.23589,0,0.095,1457.160861,112.575
530,4703.196,1938.237,199.23589,0,0.095,1474.134626,112.575
531,4703.196,1939.237,200.23589,0,0.095,1484.835478,112.575
532,4703.196,1940.237,201.23589,0,0.095,1499.542561,112.575
533,4703.196,1941.237,202.23589,0,0.095,1514.407784,112.575
534,4703.196,1942.237,203.23589,0,0.095,1393.851878,112.575
535,4703.196,1943.237,204.23589,0,0.095,1266.864919,112.575
536,4703.196,1944.237,205.23589,0.062188,0.095,1134.764745,112.575
537,4703.196,1945.237,206.23589,0.15426,0.095,1043.464864,112.575
538,4703.196,1946.237,207.23589,0.16016,0.095,993.4924118,112.575
539,4703.196,1947.237,208.23589,0.1036,0.095,967.0302061,112.575
540,4703.196,1948.237,209.23589,0.084862,0.095,960.0720166,112.575
541,4703.196,1949.237,210.23589,0,0.095,975.0426668,112.575
542,4703.196,1950.237,211.23589,0,0.095,1037.824513,112.575
543,4703.196,1951.237,212.23589,0.062188,0.095,1205.928047,112.575
544,4703.196,1952.237,213.23589,0.15426,0.095,1291.48215,112.575
545,4703.196,1953.237,214.23589,0.16016,0.095,1282.837127,112.575
546,4703.196,1954.237,215.23589,0.1036,0.095,1273.823109,112.575
547,4703.196,1955.237,216.23589,0.084862,0.095,1291.113156,112.575
548,4703.196,1956.237,217.23589,0.052101,0.095,1321.845159,112.575
549,4703.196,1957.237,218.23589,0.014673,0.095,1351.153897,112.575
550,4703.196,1958.237,219.23589,0,0.095,1369.814496,112.575
551,4703.196,1959.237,220.23589,0,0.095,1379.935499,112.575
552,4703.196,1960.237,221.23589,0,0.095,1386.682835,112.575
553,4703.196,1961.237,222.23589,0,0.095,1394.062733,112.575
554,4703.196,1962.237,223.23589,0,0.095,1400.124792,112.575
555,4703.196,1963.237,224.23589,0,0.095,1405.765142,112.575
556,4703.196,1964.237,225.23589,0,0.095,1418.62725,112.575
557,4703.196,1965.237,226.23589,0,0.095,1429.486243,112.575
558,4703.196,1966.237,227.23589,0,0.095,1387.420824,112.575
559,4703.196,1967.237,228.23589,0,0.095,1281.361147,112.575
560,4703.196,1968.237,229.23589,0,0.095,1133.763187,112.575
561,4703.196,1969.237,230.23589,0,0.095,1005.880098,112.575
562,4703.196,1970.237,231.23589,0,0.095,906.6731832,112.575
563,4703.196,1971.237,232.23589,0,0.095,848.8991245,112.575
564,4703.196,1972.237,233.23589,0,0.095,844.2603315,112.575
565,4703.196,1973.237,234.23589,0,0.095,902.4560986,112.575
566,4703.196,1974.237,235.23589,0.062188,0.095,994.2831152,112.575
567,4703.196,1975.237,236.23589,0.15426,0.095,1140.246955,112.575
568,4703.196,1976.237,237.23589,0.16016,0.095,1262.911402,112.575
569,4703.196,1977.237,238.23589,0.1036,0.095,1298.809335,112.575
570,4703.196,1978.237,239.23589,0.084862,0.095,1318.576919,112.575
571,4703.196,1979.237,240.23589,0,0.095,1339.451487,112.575
572,4703.196,1980.237,241.23589,0,0.095,1347.411235,112.575
573,4703.196,1981.237,242.23589,0.062188,0.095,1347.305807,112.575
574,4703.196,1982.237,243.23589,0.15426,0.095,1347.832943,112.575
575,4703.196,1983.237,244.23589,0.16016,0.095,1342.930582,112.575
576,4703.196,1984.237,245.23589,0.1036,0.095,1338.186362,112.575
577,4703.196,1985.237,246.23589,0.084862,0.095,1347.569375,112.575
578,4703.196,1986.237,247.23589,0.052101,0.095,1366.335402,112.575
579,4703.196,1987.237,248.23589,0.014673,0.095,1383.151026,112.575
580,4703.196,1988.237,249.23589,0,0.095,1403.129464,112.575
581,4703.196,1989.237,250.23589,0,0.095,1426.955992,112.575
582,4703.196,1990.237,251.23589,0,0.095,1355.529122,112.575
583,4703.196,1991.237,252.23589,0,0.095,1227.804173,112.575
584,4703.196,1992.237,253.23589,0,0.095,1123.905752,112.575
585,4703.196,1993.237,254.23589,0,0.095,1058.171946,112.575
586,4703.196,1994.237,255.23589,0,0.095,1016.264668,112.575
587,4703.196,1995.237,256.23589,0,0.095,992.6489949,112.575
588,4703.196,1996.237,257.23589,0,0.095,986.3760816,112.575
589,4703.196,1997.237,258.23589,0,0.095,997.9730642,112.575
590,4703.196,1998.237,259.23589,0,0.095,1051.319184,112.575
591,4703.196,1999.237,260.23589,0,0.095,1158.854841,112.575
592,4703.196,2000.237,261.23589,0,0.095,1244.777939,112.575
593,4703.196,2001.237,262.23589,0,0.095,1344.037567,112.575
594,4703.196,2002.237,263.23589,0,0.095,1382.254896,112.575
595,4703.196,2003.237,264.23589,0,0.095,1380.884343,112.575
596,4703.196,2004.237,265.23589,0.062188,0.095,1360.53691,112.575
597,4703.196,2005.237,266.23589,0.15426,0.095,1372.555601,112.575
598,4703.196,2006.237,267.23589,0.16016,0.095,1388.580523,112.575
599,4703.196,2007.237,268.23589,0.1036,0.095,1392.69218,112.575
600,4703.196,2008.237,269.23589,0.084862,0.095,1396.909265,112.575
601,4703.196,1809.237,270.23589,0,0.095,1404.974439,112.575
602,4703.196,1810.237,271.23589,0,0.095,1411.247352,112.575
603,4703.196,1811.237,272.23589,0.062188,0.095,1413.566749,112.575
604,4703.196,1812.237,273.23589,0.15426,0.095,1414.515593,112.575
605,4703.196,1813.237,274.23589,0.16016,0.095,1418.310969,112.575
606,4703.196,1814.237,275.23589,0.1036,0.095,1344.353848,112.575
607,4703.196,1815.237,276.23589,0.084862,0.095,1210.988549,112.575
608,4703.196,1816.237,277.23589,0.052101,0.095,1071.455763,112.575
609,4703.196,1817.237,278.23589,0.014673,0.095,950.7417169,112.575
610,4703.196,1818.237,279.23589,0,0.095,873.1473608,112.575
611,4703.196,1819.237,280.23589,0,0.095,834.8773183,112.575
612,4703.196,1820.237,281.23589,0,0.095,827.3919932,112.575
613,4703.196,1821.237,282.23589,0,0.095,850.9549532,112.575
614,4703.196,1822.237,283.23589,0,0.095,921.6965469,112.575
615,4703.196,1823.237,284.23589,0,0.095,1027.281802,112.575
616,4703.196,1824.237,285.23589,0,0.095,1069.92707,112.575
617,4703.196,1825.237,286.23589,0,0.095,1109.93666,112.575
618,4703.196,1826.237,287.23589,0,0.095,1168.975844,112.575
619,4703.196,1827.237,288.23589,0,0.095,1224.114224,112.575
620,4703.196,1828.237,289.23589,0,0.095,1252.579545,112.575
621,4703.196,1829.237,290.23589,0,0.095,1257.429192,112.575
622,4703.196,1830.237,291.23589,0,0.095,1243.618241,112.575
623,4703.196,1831.237,292.23589,0,0.095,1221.267692,112.575
624,4703.196,1832.237,293.23589,0,0.095,1200.603978,112.575
625,4703.196,1833.237,294.23589,0,0.095,1192.538804,112.575
626,4703.196,1834.237,295.23589,0.062188,0.095,1201.81639,112.575
627,4703.196,1835.237,296.23589,0.15426,0.095,1223.376235,112.575
628,4703.196,1836.237,297.23589,0.16016,0.095,1264.80909,112.575
629,4703.196,1837.237,298.23589,0.1036,0.095,1311.355161,112.575
630,4703.196,1838.237,299.23589,0.084862,0.095,1283.680544,112.575
631,4703.196,1839.237,300.23589,0,0.095,1148.206702,112.575
632,4703.196,1840.237,301.23589,0,0.095,1040.249337,112.575
633,4703.196,1841.237,302.23589,0.062188,0.095,976.7295006,112.575
634,4703.196,1842.237,303.23589,0.15426,0.095,941.7276987,112.575
635,4703.196,1843.237,304.23589,0.16016,0.095,928.1803145,112.575
636,4703.196,1844.237,305.23589,0.1036,0.095,940.4098597,112.575
637,4703.196,1845.237,306.23589,0.084862,0.095,970.614728,112.575
638,4703.196,1846.237,307.23589,0.052101,0.095,1033.976424,112.575
639,4703.196,1847.237,308.23589,0.014673,0.095,1177.251872,112.575
640,4703.196,1848.237,309.23589,0,0.095,1253.264821,112.575
641,4703.196,1849.237,310.23589,0,0.095,1285.683659,112.575
642,4703.196,1850.237,311.23589,0,0.095,1330.384756,112.575
643,4703.196,1851.237,312.23589,0,0.095,1362.487312,112.575
644,4703.196,1852.237,313.23589,0,0.095,1386.155699,112.575
645,4703.196,1853.237,314.23589,0,0.095,1389.740221,112.575
646,4703.196,1854.237,315.23589,0,0.095,1391.05806,112.575
647,4703.196,1855.237,316.23589,0,0.095,1397.225546,112.575
648,4703.196,1856.237,317.23589,0,0.095,1407.610117,112.575
649,4703.196,1857.237,318.23589,0,0.095,1418.838105,112.575
650,4703.196,1858.237,319.23589,0,0.095,1428.168404,112.575
651,4703.196,1859.237,320.23589,0,0.095,1441.188653,112.575
652,4703.196,1860.237,321.23589,0,0.095,1464.646186,112.575
653,4703.196,1861.237,322.23589,0,0.095,1479.195127,112.575
654,4703.196,1862.237,323.23589,0,0.095,1390.425497,112.575
655,4703.196,1863.237,324.23589,0,0.095,1333.652996,112.575
656,4703.196,1864.237,325.23589,0.062188,0.095,1296.858933,112.575
657,4703.196,1865.237,326.23589,0.15426,0.095,1265.599794,112.575
658,4703.196,1866.237,327.23589,0.16016,0.095,1243.301959,112.575
659,4703.196,1867.237,328.23589,0.1036,0.095,1240.033719,112.575
660,4703.196,1868.237,329.23589,0.084862,0.095,1244.35623,112.575
661,4703.196,1869.237,330.23589,0,0.095,1252.895827,112.575
662,4703.196,1870.237,331.23589,0,0.095,1254.213666,112.575
663,4703.196,1871.237,332.23589,0.062188,0.095,1272.347129,112.575
664,4703.196,1872.237,333.23589,0.15426,0.095,1282.995268,112.575
665,4703.196,1873.237,334.23589,0.16016,0.095,1283.996825,112.575
666,4703.196,1874.237,335.23589,0.1036,0.095,1280.201449,112.575
667,4703.196,1875.237,336.23589,0.084862,0.095,1278.989037,112.575
668,4703.196,1876.237,337.23589,0.052101,0.095,1292.325567,112.575
669,4703.196,1877.237,338.23589,0.014673,0.095,1324.480837,112.575
670,4703.196,1878.237,339.23589,0,0.095,1355.476409,112.575
671,4703.196,1879.237,340.23589,0,0.095,1369.498215,112.575
672,4703.196,1880.237,341.23589,0,0.095,1377.405249,112.575
673,4703.196,1881.237,342.23589,0,0.095,1381.042484,112.575
674,4703.196,1882.237,343.23589,0,0.095,1376.403691,112.575
675,4703.196,1883.237,344.23589,0,0.095,1352.208168,112.575
676,4703.196,1884.237,345.23589,0,0.095,1349.41435,112.575
677,4703.196,1885.237,346.23589,0,0.095,1344.353848,112.575
678,4703.196,1886.237,347.23589,0,0.095,1254.160952,112.575
679,4703.196,1887.237,348.23589,0,0.095,1190.588402,112.575
680,4703.196,1888.237,349.23589,0,0.095,1115.946005,112.575
681,4703.196,1889.237,350.23589,0,0.095,1061.651041,112.575
682,4703.196,1890.237,351.23589,0,0.095,1023.591853,112.575
683,4703.196,1891.237,352.23589,0,0.095,1001.241305,112.575
684,4703.196,1892.237,353.23589,0,0.095,1003.402561,112.575
685,4703.196,1893.237,354.23589,0,0.095,1015.84296,112.575
686,4703.196,1894.237,355.23589,0.062188,0.095,1044.202854,112.575
687,4703.196,1895.237,356.23589,0.15426,0.095,1102.609475,112.575
688,4703.196,1896.237,357.23589,0.16016,0.095,1159.171122,112.575
689,4703.196,1897.237,358.23589,0.1036,0.095,1241.08799,112.575
690,4703.196,1898.237,359.23589,0.084862,0.095,1288.635618,112.575
691,4703.196,1899.237,360.23589,0,0.095,1259.16874,112.575
692,4703.196,1900.237,361.23589,0,0.095,1244.672512,112.575
693,4703.196,1901.237,362.23589,0.062188,0.095,1254.793515,112.575
694,4703.196,1902.237,363.23589,0.15426,0.095,1269.975019,112.575
695,4703.196,1903.237,364.23589,0.16016,0.095,1285.472805,112.575
696,4703.196,1904.237,365.23589,0.1036,0.095,1301.761294,112.575
697,4703.196,1905.237,366.23589,0.084862,0.095,1322.425008,112.575
698,4703.196,1906.237,367.23589,0.052101,0.095,1351.206611,112.575
699,4703.196,1907.237,368.23589,0.014673,0.095,1375.612988,112.575
700,4703.196,1908.237,369.23589,0,0.095,1388.633236,112.575
701,4703.196,1909.237,370.23589,0,0.095,1391.05806,112.575
702,4703.196,1910.237,371.23589,0,0.095,1343.457718,112.575
703,4703.196,1911.237,372.23589,0,0.095,1230.650705,112.575
704,4703.196,1912.237,373.23589,0,0.095,1099.710229,112.575
705,4703.196,1913.237,374.23589,0,0.095,997.4986421,112.575
706,4703.196,1914.237,375.23589,0,0.095,938.0904632,112.575
707,4703.196,1915.237,376.23589,0,0.095,928.3384551,112.575
708,4703.196,1916.237,377.23589,0,0.095,947.52619,112.575
709,4703.196,1917.237,378.23589,0,0.095,988.4846239,112.575
710,4703.196,1918.237,379.23589,0,0.095,1052.531596,112.575
711,4703.196,1919.237,380.23589,0,0.095,1196.703175,112.575
712,4703.196,1920.237,381.23589,0,0.095,1238.346885,112.575
713,4703.196,1921.237,382.23589,0,0.095,1260.275725,112.575
714,4703.196,1922.237,383.23589,0,0.095,1293.327125,112.575
715,4703.196,1923.237,384.23589,0,0.095,1309.826468,112.575
716,4703.196,1924.237,385.23589,0.062188,0.095,1328.065359,112.575
717,4703.196,1925.237,386.23589,0.15426,0.095,1349.203496,112.575
718,4703.196,1926.237,387.23589,0.16016,0.095,1355.845404,112.575
719,4703.196,1927.237,388.23589,0.1036,0.095,1348.887214,112.575
720,4703.196,1928.237,389.23589,0.084862,0.095,1353.262439,112.575
721,4703.196,1929.237,390.23589,0,0.095,1360.905905,112.575
722,4703.196,1930.237,391.23589,0,0.095,1365.175703,112.575
723,4703.196,1931.237,392.23589,0.062188,0.095,1370.025351,112.575
724,4703.196,1932.237,393.23589,0.15426,0.095,1373.557159,112.575
725,4703.196,1933.237,394.23589,0.16016,0.095,1376.08741,112.575
726,4703.196,1934.237,395.23589,0.1036,0.095,1307.085363,112.575
727,4703.196,1935.237,396.23589,0.084862,0.095,1203.503224,112.575
728,4703.196,1936.237,397.23589,0.052101,0.095,1115.998719,112.575
729,4703.196,1937.237,398.23589,0.014673,0.095,1066.97511,112.575
730,4703.196,1938.237,399.23589,0,0.095,1034.819841,112.575
731,4703.196,1939.237,400.23589,0,0.095,1022.010446,112.575
